"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:Building dbo:ReligiousBuilding)" 67620 2609 65011 0.000744611175506837 0 189160 -0.999255388824493 0.208116913871692 37 2501940
"SubClassOf(dbo:Building dbo:Restaurant)" 67620 623 66997 4.24428932496168e-05 0 189091 -0.99995755710675 0.0983987997702226 37 2501940
"SubClassOf(dbo:Building dbo:ShoppingMall)" 67620 2244 65376 0.000550788666620394 0 188868 -0.99944921133338 0.192215182990738 37 2501940
"SubClassOf(dbo:Building dbo:Skyscraper)" 67620 2 67618 4.37400893282813e-10 0 189484 -0.999999999562599 0.00756647608896877 37 2501940
"SubClassOf(dbo:Building dbo:TelevisionStation)" 67620 1 67619 1.09350195565128e-10 0 189480 -0.99999999989065 0.00654937728746055 37 2501940
"SubClassOf(dbo:Building dbo:Theatre)" 67620 981 66639 0.000105239927298939 0 189580 -0.999894760072701 0.124561301687221 37 2501940
"SubClassOf(dbo:Building dbo:Venue)" 67620 1623 65997 0.000288084088745144 0 189363 -0.999711915911255 0.162094190670711 37 2501940
"SubClassOf(dbo:Building schema:EducationalOrganization)" 67620 708 66912 5.48148323175068e-05 0 189836 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building schema:Hospital)" 67620 2328 65292 0.000592808427750335 0 188852 -0.99940719157225 0.195975046182378 37 2501940
"SubClassOf(dbo:Building schema:Hotel)" 67620 1045 66575 0.000119420307446716 0 189508 -0.999880579692553 0.128734453201403 37 2501940
"SubClassOf(dbo:Building schema:LandmarksOrHistoricalBuildings)" 67620 5072 62548 0.00281702240460546 0 189660 -0.997182977595395 0.295691220336648 37 2501940
"SubClassOf(dbo:Building schema:Library)" 67620 708 66912 5.48148323175068e-05 0 189104 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building schema:Museum)" 67620 3957 63663 0.00171365758484698 0 189895 -0.998286342415153 0.259346575305685 37 2501940
"SubClassOf(dbo:Building schema:Organization)" 67620 708 66912 5.48148323175068e-05 0 190032 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building schema:Place)" 67620 67618 2 0.992308886841333 0 190468 -0.00769111315866722 0.992433523911031 37 2501940
"SubClassOf(dbo:Building schema:Restaurant)" 67620 623 66997 4.24428932496168e-05 0 189832 -0.99995755710675 0.0983987997702226 37 2501940
"SubClassOf(dbo:Building schema:ShoppingCenter)" 67620 2244 65376 0.000550788666620394 0 189696 -0.99944921133338 0.192215182990738 37 2501940
"SubClassOf(dbo:Building schema:TelevisionStation)" 67620 1 67619 1.09350195565128e-10 0 189784 -0.99999999989065 0.00654937728746055 37 2501940
"SubClassOf(dbo:Building gml:_Feature)" 67620 55462 12158 0.427924728460038 0 190536 -0.572075271539962 0.533736169362855 37 2501940
"SubClassOf(dbo:Building owl:Thing)" 67620 67620 0 1 1 1764 1 0.994655739879439 37 2501940
"SubClassOf(dbo:Building skos:Concept)" 67620 114 67506 1.42111650280885e-06 0 190132 -0.999998578883497 0.0414115098258619 37 2501940
"SubClassOf(dbo:Building foaf:Person)" 67620 19 67601 3.94754311461298e-08 0 190948 -0.999999960524569 0.0174223085881531 37 2501940
"SubClassOf(dbo:NaturalPlace dbo:Agent)" 55797 7 55790 7.86945009156881e-09 0 255344 -0.99999999213055 0.0125255409159971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Album)" 55797 1 55796 1.60601087983991e-10 0 253671 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:BodyOfWater)" 55797 39967 15830 0.302200350008932 0 252788 -0.697799649991068 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Canal)" 55797 297 55500 1.41665559416637e-05 0 252544 -0.999985833444058 0.074223293059424 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Cave)" 55797 345 55452 1.91157194114888e-05 0 253128 -0.999980884280589 0.0801490851902403 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Company)" 55797 2 55795 6.42404129891361e-10 0 253412 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Country)" 55797 4 55793 2.56961640854314e-09 0 253099 -0.999999997430384 0.0102152516775815 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Event)" 55797 2 55795 6.42404129891361e-10 0 253796 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Genre)" 55797 1 55796 1.60601087983991e-10 0 253604 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Island)" 55797 1 55796 1.60601087983991e-10 0 250784 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Lake)" 55797 9793 46004 0.0155225707133029 0 248331 -0.984477429286697 0.460582393559448 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:LunarCrater)" 55797 1475 54322 0.000349468663805919 0 248360 -0.999650531336194 0.170549557767783 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:MeanOfTransportation)" 55797 1 55796 1.60601087983991e-10 0 249247 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:MilitaryConflict)" 55797 2 55795 6.42404129891361e-10 0 248780 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Mountain)" 55797 12715 43082 0.026310690258934 0 248815 -0.973689309741066 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:MountainRange)" 55797 375 55422 2.258477382866e-05 0 249140 -0.999977415226171 0.0836573987489 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:MusicGenre)" 55797 1 55796 1.60601087983991e-10 0 249596 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:MusicalWork)" 55797 1 55796 1.60601087983991e-10 0 249543 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Organisation)" 55797 5 55792 4.01502564528755e-09 0 249868 -0.999999995984974 0.0110382873021524 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Person)" 55797 2 55795 6.42404129891361e-10 0 250255 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Place)" 55797 55793 4 0.98802620591336 0 250116 -0.0119737940866401 0.989784748322418 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:PopulatedPlace)" 55797 4 55793 2.56961640854314e-09 0 250776 -0.999999997430384 0.0102152516775815 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:RecordLabel)" 55797 1 55796 1.60601087983991e-10 0 250443 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:River)" 55797 29786 26011 0.154406904035199 0 250332 -0.845593095964801 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Settlement)" 55797 4 55793 2.56961640854314e-09 0 250700 -0.999999997430384 0.0102152516775815 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:SoccerClub)" 55797 2 55795 6.42404129891361e-10 0 251099 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:SportsTeam)" 55797 2 55795 6.42404129891361e-10 0 250836 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Stream)" 55797 30121 25676 0.158227150659088 0 250856 -0.841772849340912 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:TopicalConcept)" 55797 1 55796 1.60601087983991e-10 0 251107 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Train)" 55797 1 55796 1.60601087983991e-10 0 251212 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Valley)" 55797 123 55674 2.42973582165185e-06 0 250456 -0.999997570264178 0.0474512051601803 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Volcano)" 55797 792 55005 0.000100744314502021 0 251063 -0.999899255685498 0.123180115476416 51 2845647
"SubClassOf(dbo:NaturalPlace dbo:Work)" 55797 1 55796 1.60601087983991e-10 0 251948 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace schema:BodyOfWater)" 55797 39967 15830 0.302200350008932 0 251888 -0.697799649991068 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Canal)" 55797 297 55500 1.41665559416637e-05 0 251279 -0.999985833444058 0.074223293059424 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Country)" 55797 4 55793 2.56961640854314e-09 0 251352 -0.999999997430384 0.0102152516775815 51 2845647
"SubClassOf(dbo:NaturalPlace schema:CreativeWork)" 55797 1 55796 1.60601087983991e-10 0 252264 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Event)" 55797 2 55795 6.42404129891361e-10 0 251888 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace schema:LakeBodyOfWater)" 55797 9793 46004 0.0155225707133029 0 251555 -0.984477429286697 0.460582393559448 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Mountain)" 55797 12715 43082 0.026310690258934 0 248752 -0.973689309741066 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace schema:MusicAlbum)" 55797 1 55796 1.60601087983991e-10 0 248547 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace schema:MusicGroup)" 55797 1 55796 1.60601087983991e-10 0 249196 -0.999999999839399 0.00721233232591457 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Organization)" 55797 5 55792 4.01502564528755e-09 0 249168 -0.999999995984974 0.0110382873021524 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Person)" 55797 2 55795 6.42404129891361e-10 0 249243 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace schema:Place)" 55797 55793 4 0.98802620591336 0 249204 -0.0119737940866401 0.989784748322418 51 2845647
"SubClassOf(dbo:NaturalPlace schema:RiverBodyOfWater)" 55797 29786 26011 0.154406904035199 0 248731 -0.845593095964801 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace schema:SportsTeam)" 55797 2 55795 6.42404129891361e-10 0 250096 -0.999999999357596 0.00833281154122971 51 2845647
"SubClassOf(dbo:NaturalPlace gml:_Feature)" 55797 32565 23232 0.187982817795419 0 249587 -0.812017182204581 0.5 51 2845647
"SubClassOf(dbo:NaturalPlace owl:Thing)" 55797 55797 0 1 1 1500 1 0.99411513035666 51 2845647
"SubClassOf(dbo:NaturalPlace skos:Concept)" 55797 186 55611 5.55616841080298e-06 0 250024 -0.999994443831589 0.0584718523701984 51 2845647
"SubClassOf(dbo:NaturalPlace foaf:Person)" 55797 3 55794 1.44540923674441e-09 0 250340 -0.999999998554591 0.00932101327897969 51 2845647
"SubClassOf(dbo:SoccerPlayer dbo:Agent)" 162597 162587 10 0.988909476252933 0 260840 -0.0110905237470672 0.991544515530493 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Animal)" 162597 2 162595 7.56493756526311e-11 0 256569 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Athlete)" 162597 162581 16 0.985971603227443 0 255932 -0.0140283967725573 0.989634222054919 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Colour)" 162597 1 162596 1.89123161575822e-11 0 255116 -0.999999999981088 0.00421863369883209 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Eukaryote)" 162597 2 162595 7.56493756526311e-11 0 256848 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Mammal)" 162597 2 162595 7.56493756526311e-11 0 255124 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Person)" 162597 162587 10 0.988909476252933 0 256292 -0.0110905237470672 0.991544515530493 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Place)" 162597 6 162591 6.80843714739865e-10 0 257556 -0.999999999319156 0.00689842996743135 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:PoliticalParty)" 162597 1 162596 1.89123161575822e-11 0 255724 -0.999999999981088 0.00421863369883209 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:PopulatedPlace)" 162597 5 162592 4.72808125984159e-10 0 256932 -0.999999999527192 0.00645142393544176 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:RaceHorse)" 162597 2 162595 7.56493756526311e-11 0 254568 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Settlement)" 162597 1 162596 1.89123161575822e-11 0 251996 -0.999999999981088 0.00421863369883209 19 3089343
"SubClassOf(dbo:SoccerPlayer dbo:Species)" 162597 2 162595 7.56493756526311e-11 0 252035 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer schema:MusicGroup)" 162597 2 162595 7.56493756526311e-11 0 252144 -0.999999999924351 0.00487289155042299 19 3089343
"SubClassOf(dbo:SoccerPlayer schema:Person)" 162597 162587 10 0.988909476252933 0 252272 -0.0110905237470672 0.991544515530493 19 3089343
"SubClassOf(dbo:SoccerPlayer schema:Place)" 162597 6 162591 6.80843714739865e-10 0 253516 -0.999999999319156 0.00689842996743135 19 3089343
"SubClassOf(dbo:SoccerPlayer gml:_Feature)" 162597 6 162591 6.80843714739865e-10 0 253400 -0.999999999319156 0.00689842996743135 19 3089343
"SubClassOf(dbo:SoccerPlayer owl:Thing)" 162597 162594 3 0.993925404588536 0 252703 -0.00607459541146393 0.994550335145941 19 3089343
"SubClassOf(dbo:SoccerPlayer foaf:Person)" 162597 162587 10 0.988909476252933 0 252864 -0.0110905237470672 0.991544515530493 19 3089343
"SubClassOf(dbo:Artist dbo:Actor)" 93532 2670 90862 0.000407530941964773 0 255820 -0.999592469058035 0.177536369777186 45 4208940
"SubClassOf(dbo:Artist dbo:AdultActor)" 93532 1597 91935 0.000145777685608195 0 253216 -0.999854222314392 0.135580547243278 45 4208940
"SubClassOf(dbo:Artist dbo:Agent)" 93532 93524 8 0.986921118825777 0 254028 -0.0130788811742227 0.989814118141997 45 4208940
"SubClassOf(dbo:Artist dbo:Aircraft)" 93532 1 93531 5.71543923300055e-11 0 253368 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:Band)" 93532 3154 90378 0.000568717318206735 0 253471 -0.999431282681793 0.193821072350881 45 4208940
"SubClassOf(dbo:Artist dbo:Broadcaster)" 93532 15 93517 1.28597369419836e-08 0 253516 -0.999999987140263 0.0133014475451984 45 4208940
"SubClassOf(dbo:Artist dbo:Comedian)" 93532 1018 92514 5.92322159812531e-05 0 253500 -0.999940767784019 0.107230886502086 45 4208940
"SubClassOf(dbo:Artist dbo:ComicsCreator)" 93532 2415 91117 0.00033339281335254 0 253284 -0.999666607186647 0.168405725348461 45 4208940
"SubClassOf(dbo:Artist dbo:Company)" 93532 2 93530 2.28617569320022e-10 0 254516 -0.999999999771382 0.00642989689070282 45 4208940
"SubClassOf(dbo:Artist dbo:Disease)" 93532 1 93531 5.71543923300055e-11 0 253800 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:EducationalInstitution)" 93532 3 93529 5.1438953097005e-10 0 253932 -0.99999999948561 0.0071916266817402 45 4208940
"SubClassOf(dbo:Artist dbo:Eukaryote)" 93532 1 93531 5.71543923300055e-11 0 254763 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:FashionDesigner)" 93532 379 93153 8.20974683668485e-06 0 253660 -0.999991790253163 0.0644550810326396 45 4208940
"SubClassOf(dbo:Artist dbo:Legislature)" 93532 1 93531 5.71543923300055e-11 0 253244 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:MeanOfTransportation)" 93532 1 93531 5.71543923300055e-11 0 254424 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:MusicalArtist)" 93532 49506 44026 0.151562006594017 0 254120 -0.848437993405983 0.5 45 4208940
"SubClassOf(dbo:Artist dbo:Organisation)" 93532 3177 90355 0.000577044510281732 0 254712 -0.999422955489718 0.194565032399545 45 4208940
"SubClassOf(dbo:Artist dbo:Person)" 93532 93517 15 0.982091339482757 0 254944 -0.0179086605172426 0.986698552454802 45 4208940
"SubClassOf(dbo:Artist dbo:Place)" 93532 1 93531 5.71543923300055e-11 0 255636 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:PopulatedPlace)" 93532 1 93531 5.71543923300055e-11 0 255204 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:RadioStation)" 93532 1 93531 5.71543923300055e-11 0 254215 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:Settlement)" 93532 1 93531 5.71543923300055e-11 0 255204 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:Species)" 93532 1 93531 5.71543923300055e-11 0 255584 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:TelevisionStation)" 93532 1 93531 5.71543923300055e-11 0 254612 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist dbo:University)" 93532 3 93529 5.1438953097005e-10 0 254776 -0.99999999948561 0.0071916266817402 45 4208940
"SubClassOf(dbo:Artist dbo:Writer)" 93532 15328 78204 0.0135196756839295 0 251956 -0.98648032431607 0.444722931117847 45 4208940
"SubClassOf(dbo:Artist schema:CollegeOrUniversity)" 93532 3 93529 5.1438953097005e-10 0 249007 -0.99999999948561 0.0071916266817402 45 4208940
"SubClassOf(dbo:Artist schema:EducationalOrganization)" 93532 3 93529 5.1438953097005e-10 0 250208 -0.99999999948561 0.0071916266817402 45 4208940
"SubClassOf(dbo:Artist schema:MusicGroup)" 93532 52023 41509 0.168955118953171 0 249832 -0.831044881046829 0.5 45 4208940
"SubClassOf(dbo:Artist schema:Organization)" 93532 3177 90355 0.000577044510281732 0 250039 -0.999422955489718 0.194565032399545 45 4208940
"SubClassOf(dbo:Artist schema:Person)" 93532 93517 15 0.982091339482757 0 250648 -0.0179086605172426 0.986698552454802 45 4208940
"SubClassOf(dbo:Artist schema:Place)" 93532 1 93531 5.71543923300055e-11 0 250856 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist schema:Product)" 93532 1 93531 5.71543923300055e-11 0 250519 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist schema:RadioStation)" 93532 1 93531 5.71543923300055e-11 0 250708 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist schema:TelevisionStation)" 93532 1 93531 5.71543923300055e-11 0 250788 -0.999999999942846 0.00556600284801813 45 4208940
"SubClassOf(dbo:Artist gml:_Feature)" 93532 46 93486 1.20938687730998e-07 0 251663 -0.999999879061312 0.0224511096956366 45 4208940
"SubClassOf(dbo:Artist owl:Thing)" 93532 93528 4 0.99075173555065 0 251760 -0.00924826444934979 0.992119215131456 45 4208940
"SubClassOf(dbo:Artist skos:Concept)" 93532 2058 91474 0.000242098934185142 0 251604 -0.999757901065815 0.154836833545879 45 4208940
"SubClassOf(dbo:Artist foaf:Person)" 93532 93518 14 0.982698543980057 0 251799 -0.0173014560199429 0.987098264163478 45 4208940
"SubClassOf(dbo:Company dbo:Activity)" 88049 1 88048 6.44942987904074e-11 0 255308 -0.999999999935506 0.00573718267351422 47 4138303
"SubClassOf(dbo:Company dbo:Agent)" 88049 88017 32 0.973041960203167 0 254796 -0.0269580397968331 0.980553438766686 47 4138303
"SubClassOf(dbo:Company dbo:Airline)" 88049 3134 84915 0.000633660670053549 0 254024 -0.999366339329946 0.199428960539287 47 4138303
"SubClassOf(dbo:Company dbo:Album)" 88049 1 88048 6.44942987904074e-11 0 254748 -0.999999999935506 0.00573718267351422 47 4138303
"SubClassOf(dbo:Company dbo:Animal)" 88049 2 88047 2.57977084139327e-10 0 254796 -0.999999999742023 0.00662773345880049 47 4138303
"SubClassOf(dbo:Company dbo:Artist)" 88049 2 88047 2.57977084139327e-10 0 255456 -0.999999999742023 0.00662773345880049 47 4138303
"SubClassOf(dbo:Company dbo:BodyOfWater)" 88049 2 88047 2.57977084139327e-10 0 254532 -0.999999999742023 0.00662773345880049 47 4138303
"SubClassOf(dbo:Company dbo:Brain)" 88049 1 88048 6.44942987904074e-11 0 253936 -0.999999999935506 0.00573718267351422 47 4138303
"SubClassOf(dbo:Company dbo:Canal)" 88049 1 88048 6.44942987904074e-11 0 253888 -0.999999999935506 0.00573718267351422 47 4138303
